year,month,day,hour,origin,dest,tailnum,carrier
2013,6,13,12,EWR,MCO,N33103,UA
2013,6,13,13,EWR,RIC,N13997,EV
2013,6,13,12,LGA,DFW,N3GFAA,AA
2013,6,13,12,JFK,MIA,N5BRAA,AA
2013,6,13,12,EWR,SJU,N57439,UA
2013,6,13,12,JFK,SLC,N3746H,DL
2013,6,13,12,EWR,MIA,N58101,UA
2013,6,13,13,LGA,DCA,N711UW,US
2013,6,13,12,EWR,HOU,N956WN,WN
2013,6,13,13,EWR,LAX,N633VA,VX
2013,6,13,13,EWR,ORD,N17133,UA
2013,6,13,12,JFK,CLT,N114UW,US
2013,6,13,13,LGA,IAH,N487UA,UA
2013,6,13,13,JFK,LAX,N842VA,VX
2013,6,13,11,LGA,MIA,N3CGAA,AA
2013,6,13,12,LGA,BOS,N950UW,US
2013,6,13,12,EWR,DEN,N426WN,WN
2013,6,13,12,LGA,DTW,N330NB,DL
2013,6,13,12,LGA,ORD,N434UA,UA
2013,6,13,13,EWR,LAX,N17139,UA
2013,6,13,13,EWR,CVG,N8492C,9E
2013,6,13,13,LGA,CLE,N738MQ,MQ
2013,6,13,12,LGA,ATL,N546MQ,MQ
2013,6,13,12,EWR,FLL,N503JB,B6
2013,6,13,13,JFK,ATL,N360NB,DL
2013,6,13,10,LGA,FLL,N656JB,B6
2013,6,13,12,EWR,BDL,N14558,EV
2013,6,13,12,JFK,SYR,N353JB,B6
2013,6,13,13,EWR,BNA,N644SW,WN
2013,6,13,10,EWR,LAS,N421UA,UA
2013,6,13,13,EWR,DFW,N403AA,AA
2013,6,13,13,LGA,RDU,N511MQ,MQ
2013,6,13,11,EWR,PHX,N475UA,UA
2013,6,13,11,JFK,DCA,N822MQ,MQ
2013,6,13,11,LGA,MCO,N915DE,DL
2013,6,13,13,EWR,HNL,N76054,UA
2013,6,13,14,LGA,BOS,N944UW,US
2013,6,13,12,EWR,JAX,N16963,EV
2013,6,13,13,JFK,SFO,N718TW,DL
2013,6,13,12,LGA,MIA,N950DL,DL
2013,6,13,13,EWR,STL,N14916,EV
2013,6,13,13,JFK,ROC,N329JB,B6
2013,6,13,13,JFK,PWM,N187JB,B6
2013,6,13,12,LGA,MKE,N775SW,WN
2013,6,13,13,JFK,BOS,N294JB,B6
2013,6,13,13,EWR,SFO,N79402,UA
2013,6,13,13,LGA,DEN,N204FR,F9
2013,6,13,13,EWR,LAX,N26226,UA
2013,6,13,12,LGA,CLT,N543UW,US
2013,6,13,13,LGA,DFW,N3FYAA,AA
2013,6,13,12,JFK,BTV,N339JB,B6
2013,6,13,13,LGA,SRQ,N607JB,B6
2013,6,13,12,EWR,MSY,N826UA,UA
2013,6,13,14,JFK,BUF,N292JB,B6
2013,6,13,13,LGA,CLT,N519MQ,MQ
2013,6,13,13,EWR,CLT,N124US,US
2013,6,13,12,LGA,HOU,N464WN,WN
2013,6,13,13,EWR,PHX,N924WN,WN
2013,6,13,14,EWR,ATL,N302DQ,DL
2013,6,13,14,EWR,IAH,N16234,UA
2013,6,13,14,EWR,SFO,N73283,UA
2013,6,13,13,LGA,ORD,N456AA,AA
2013,6,13,13,EWR,BNA,N17138,EV
2013,6,13,12,EWR,BOS,N37290,UA
2013,6,13,12,LGA,DFW,N521AA,AA
2013,6,13,13,EWR,PBI,N76502,UA
2013,6,13,13,LGA,ORD,N544AA,AA
2013,6,13,13,LGA,MDW,N236WN,WN
2013,6,13,12,EWR,IAH,N37274,UA
2013,6,13,11,LGA,PBI,N3743H,DL
2013,6,13,12,EWR,FLL,N79521,UA
2013,6,13,14,EWR,MHT,N23139,EV
2013,6,13,13,JFK,LGB,N712JB,B6
2013,6,13,14,LGA,DTW,N317NB,DL
2013,6,13,13,JFK,MCO,N520JB,B6
2013,6,13,13,LGA,RSW,N630JB,B6
2013,6,13,14,JFK,CLE,N923MQ,MQ
2013,6,13,14,LGA,IAH,N442UA,UA
2013,6,13,12,EWR,ATL,N801UA,UA
2013,6,13,11,EWR,SFO,N33262,UA
2013,6,13,14,JFK,TPA,N3FCAA,AA
2013,6,13,12,LGA,ATL,N667DN,DL
2013,6,13,12,LGA,ORD,N434AA,AA
2013,6,13,14,LGA,FLL,N369NW,DL
2013,6,13,15,LGA,BOS,N954UW,US
2013,6,13,14,JFK,SJU,N5EXAA,AA
2013,6,13,14,LGA,CMH,N722MQ,MQ
2013,6,13,14,EWR,SAN,N850UA,UA
2013,6,13,14,JFK,LAX,N596UA,UA
2013,6,13,14,EWR,RSW,N37263,UA
2013,6,13,15,JFK,MCO,N5FKAA,AA
2013,6,13,14,JFK,CHS,N324JB,B6
2013,6,13,15,EWR,CLT,N174US,US
2013,6,13,13,LGA,ATL,N960AT,FL
2013,6,13,14,LGA,ATL,N9EAMQ,MQ
2013,6,13,14,EWR,IAD,N16976,EV
2013,6,13,14,EWR,LAS,N53442,UA
2013,6,13,13,LGA,MIA,N3BNAA,AA
2013,6,13,11,LGA,FLL,N975DL,DL
2013,6,13,13,EWR,ORD,N411UA,UA
2013,6,13,14,JFK,BWI,N8974C,9E
2013,6,13,14,EWR,CVG,N21537,EV
2013,6,13,14,EWR,MSN,N14904,EV
2013,6,13,13,EWR,ORD,N544MQ,MQ
2013,6,13,14,EWR,FLL,N76528,UA
2013,6,13,14,JFK,SJU,N643JB,B6
2013,6,13,14,LGA,PBI,N996DL,DL
2013,6,13,14,JFK,BOS,N346NB,DL
2013,6,13,13,EWR,MCO,N571JB,B6
2013,6,13,14,JFK,DTW,N315NB,DL
2013,6,13,15,EWR,DTW,N13965,EV
2013,6,13,15,EWR,LAX,N12125,UA
2013,6,13,15,JFK,MIA,N370AA,AA
2013,6,13,14,EWR,BOS,N462UA,UA
2013,6,13,13,EWR,DFW,N849UA,UA
2013,6,13,15,LGA,ORD,N573AA,AA
2013,6,13,14,JFK,FLL,N521JB,B6
2013,6,13,15,JFK,SFO,N348AA,AA
2013,6,13,15,EWR,DFW,N559AA,AA
2013,6,13,15,EWR,AUS,N810UA,UA
2013,6,13,14,LGA,MIA,N3DSAA,AA
2013,6,13,15,JFK,LAX,N196DN,DL
2013,6,13,12,LGA,ATL,N946DL,DL
2013,6,13,14,EWR,ORD,N465UA,UA
2013,6,13,15,EWR,SFO,N38459,UA
2013,6,13,14,LGA,CLT,N537UW,US
2013,6,13,15,JFK,SFO,N518UA,UA
2013,6,13,14,JFK,CLT,N8977A,9E
2013,6,13,15,EWR,DEN,N73278,UA
2013,6,13,13,JFK,BOS,N281JB,B6
2013,6,13,15,JFK,RSW,N775JB,B6
2013,6,13,15,LGA,DCA,N722US,US
2013,6,13,15,LGA,XNA,N720MQ,MQ
2013,6,13,14,LGA,CLT,N612QX,EV
2013,6,13,12,JFK,PBI,N784JB,B6
2013,6,13,15,EWR,MDW,N799SW,WN
2013,6,13,13,JFK,MVY,N334JB,B6
2013,6,13,15,JFK,SJU,N3773D,DL
2013,6,13,15,JFK,IND,N629MQ,MQ
2013,6,13,15,EWR,ATL,N307DQ,DL
2013,6,13,14,JFK,PIT,N686MQ,MQ
2013,6,13,15,EWR,IAH,N38467,UA
2013,6,13,14,LGA,MSP,N980DL,DL
2013,6,13,14,JFK,HOU,N193JB,B6
2013,6,13,14,EWR,MEM,N16559,EV
2013,6,13,15,JFK,SLC,N394DA,DL
2013,6,13,14,LGA,DCA,N725UW,US
2013,6,13,14,JFK,MCO,N623JB,B6
2013,6,13,15,EWR,SEA,N28457,UA
2013,6,13,15,LGA,STL,N561AA,AA
2013,6,13,15,LGA,TPA,N356NW,DL
2013,6,13,15,EWR,BNA,N14158,EV
2013,6,13,15,LGA,MSY,N365NB,DL
2013,6,13,16,LGA,RDU,N600QX,EV
2013,6,13,14,LGA,CAK,N921AT,FL
2013,6,13,15,EWR,CLE,N18243,UA
2013,6,13,15,LGA,CLT,N705UW,US
2013,6,13,14,JFK,DFW,N937XJ,9E
2013,6,13,15,EWR,ORD,N24212,UA
2013,6,13,15,JFK,PDX,N390DA,DL
2013,6,13,15,LGA,PHL,N952UW,US
2013,6,13,14,LGA,ATL,N906AT,FL
2013,6,13,16,JFK,BOS,N3JMAA,AA
2013,6,13,15,LGA,STL,N7746C,WN
2013,6,13,15,LGA,DEN,N511UA,UA
2013,6,13,15,JFK,LAX,N329AA,AA
2013,6,13,16,LGA,ORD,N598AA,AA
2013,6,13,15,LGA,ORD,N87531,UA
2013,6,13,15,JFK,BTV,N323JB,B6
2013,6,13,15,JFK,DCA,N504MQ,MQ
2013,6,13,14,JFK,DCA,N905XJ,9E
2013,6,13,15,JFK,ORD,N267JB,B6
2013,6,13,14,EWR,ATL,N13955,EV
2013,6,13,16,JFK,CVG,N657MQ,MQ
2013,6,13,14,JFK,CLE,N8944B,9E
2013,6,13,15,JFK,MCO,N383DN,DL
2013,6,13,16,LGA,DCA,N756US,US
2013,6,13,13,JFK,LAX,N335AA,AA
2013,6,13,13,EWR,PHX,N656AW,US
2013,6,13,16,JFK,PHX,N541UW,US
2013,6,13,16,JFK,AUS,N37700,DL
2013,6,13,16,JFK,ATL,N838MH,DL
2013,6,13,9,JFK,IAD,N820AS,EV
2013,6,13,16,LGA,DTW,N324US,DL
2013,6,13,16,LGA,PIT,N713EV,EV
2013,6,13,14,LGA,DFW,N3CBAA,AA
2013,6,13,16,JFK,LAX,N793JB,B6
2013,6,13,16,JFK,BOS,N336NB,DL
2013,6,13,15,JFK,LAS,N3741S,DL
2013,6,13,16,EWR,LAX,N581UA,UA
2013,6,13,14,JFK,ORF,N8877A,9E
2013,6,13,16,EWR,IAH,N12114,UA
2013,6,13,16,JFK,SFO,N717TW,DL
2013,6,13,16,EWR,ORD,N23707,UA
2013,6,13,15,LGA,MIA,N944DL,DL
2013,6,13,15,LGA,DFW,N3EVAA,AA
2013,6,13,16,JFK,SAN,N585JB,B6
2013,6,13,15,LGA,ATL,N983DL,DL
2013,6,13,15,EWR,TPA,N73251,UA
2013,6,13,16,JFK,LAX,N636VA,VX
2013,6,13,16,JFK,MKE,N922XJ,9E
2013,6,13,16,LGA,MEM,N329NB,DL
2013,6,13,16,EWR,CHS,N14558,EV
2013,6,13,16,EWR,ATL,N316NB,DL
2013,6,13,16,JFK,DFW,N3JWAA,AA
2013,6,13,17,LGA,BOS,N950UW,US
2013,6,13,16,EWR,PHX,N672AW,US
2013,6,13,15,LGA,BNA,N542MQ,MQ
2013,6,13,14,JFK,JAX,N184JB,B6
2013,6,13,17,LGA,DCA,N711UW,US
2013,6,13,16,JFK,BOS,N216JB,B6
2013,6,13,17,LGA,DFW,N513AA,AA
2013,6,13,15,EWR,TPA,N645JB,B6
2013,6,13,16,LGA,MSP,N937DL,DL
2013,6,13,15,JFK,MIA,N940DL,DL
2013,6,13,14,JFK,IAD,N8495B,9E
2013,6,13,14,JFK,MSY,N228JB,B6
2013,6,13,15,EWR,DEN,N748SW,WN
2013,6,13,17,EWR,BUF,N13979,EV
2013,6,13,17,JFK,ORF,N928MQ,MQ
2013,6,13,17,JFK,SFO,N505UA,UA
2013,6,13,16,JFK,DTW,N604LR,9E
2013,6,13,16,EWR,PBI,N618JB,B6
2013,6,13,16,JFK,MCO,N529JB,B6
2013,6,13,16,EWR,ROC,N11191,EV
2013,6,13,16,EWR,SAT,N492UA,UA
2013,6,13,17,EWR,MCO,N13113,UA
2013,6,13,15,JFK,MSP,N916XJ,9E
2013,6,13,17,LGA,ORD,N528AA,AA
2013,6,13,16,LGA,DTW,N711MQ,MQ
2013,6,13,17,EWR,PHX,N482UA,UA
2013,6,13,15,LGA,CLE,N39728,UA
2013,6,13,16,EWR,SAV,N13908,EV
2013,6,13,17,JFK,SJU,N516JB,B6
2013,6,13,15,EWR,ORD,N517MQ,MQ
2013,6,13,17,LGA,DTW,N907DL,DL
2013,6,13,14,EWR,GSP,N16999,EV
2013,6,13,17,LGA,DEN,N526UA,UA
2013,6,13,17,EWR,IND,N14543,EV
2013,6,13,17,EWR,BNA,N14952,EV
2013,6,13,16,JFK,BNA,N623MQ,MQ
2013,6,13,17,JFK,LAX,N722TW,DL
2013,6,13,16,EWR,BOS,N37255,UA
2013,6,13,17,JFK,SFO,N809JB,B6
2013,6,13,17,EWR,MSP,N11113,EV
2013,6,13,17,LGA,CLT,N198UW,US
2013,6,13,16,EWR,DTW,N695CA,EV
2013,6,13,17,JFK,IAD,N353JB,B6
2013,6,13,17,JFK,SYR,N187JB,B6
2013,6,13,15,LGA,CHS,N371CA,EV
2013,6,13,16,LGA,BNA,N724EV,EV
2013,6,13,17,JFK,SEA,N705TW,DL
2013,6,13,17,EWR,SFO,N37253,UA
2013,6,13,17,JFK,SAN,N3744F,DL
2013,6,13,13,LGA,MCO,N922DL,DL
2013,6,13,15,EWR,MCO,N460UA,UA
2013,6,13,17,EWR,DEN,N34460,UA
2013,6,13,15,JFK,CMH,N601MQ,MQ
2013,6,13,17,LGA,XNA,N713MQ,MQ
2013,6,13,15,JFK,BUF,N339JB,B6
2013,6,13,17,EWR,LAX,N75410,UA
2013,6,13,15,EWR,STL,N11539,EV
2013,6,13,17,JFK,CLT,N274JB,B6
2013,6,13,14,JFK,PHL,N8646A,9E
2013,6,13,17,JFK,ORD,N3KEAA,AA
2013,6,13,17,JFK,SEA,N627JB,B6
2013,6,13,18,LGA,BOS,N944UW,US
2013,6,13,17,JFK,SFO,N713TW,DL
2013,6,13,17,JFK,MIA,N5FHAA,AA
2013,6,13,17,JFK,LAX,N332AA,AA
2013,6,13,18,LGA,ORD,N3GKAA,AA
2013,6,13,17,JFK,PWM,N294JB,B6
2013,6,13,18,LGA,CMH,N1EAMQ,MQ
2013,6,13,16,JFK,RDU,N928XJ,9E
2013,6,13,16,EWR,RIC,N13994,EV
2013,6,13,17,JFK,MCI,N934XJ,9E
2013,6,13,17,JFK,OAK,N658JB,B6
2013,6,13,17,LGA,DEN,N327NW,DL
2013,6,13,17,EWR,HOU,N930WN,WN
2013,6,13,17,LGA,MIA,N3ASAA,AA
2013,6,13,17,LGA,IAH,N448UA,UA
2013,6,13,16,LGA,MIA,N3KFAA,AA
2013,6,13,17,JFK,CVG,N935XJ,9E
2013,6,13,16,EWR,SFO,N509UA,UA
2013,6,13,14,EWR,CLE,N415UA,UA
2013,6,13,17,JFK,LAX,N48127,UA
2013,6,13,16,JFK,SFO,N851VA,VX
2013,6,13,17,EWR,LAS,N37408,UA
2013,6,13,18,JFK,PBI,N552JB,B6
2013,6,13,17,JFK,BUR,N562JB,B6
2013,6,13,18,JFK,DTW,N915XJ,9E
2013,6,13,15,JFK,FLL,N3731T,DL
2013,6,13,16,LGA,TPA,N599JB,B6
2013,6,13,17,LGA,MCO,N905DL,DL
2013,6,13,18,LGA,ORD,N804UA,UA
2013,6,13,18,LGA,MSY,N330NB,DL
2013,6,13,17,LGA,DEN,N263AV,F9
2013,6,13,15,EWR,MKE,N12167,EV
2013,6,13,17,EWR,BOS,N190JB,B6
2013,6,13,18,LGA,ATL,N669DN,DL
2013,6,13,18,EWR,SNA,N807UA,UA
2013,6,13,18,JFK,CLT,N508AY,US
2013,6,13,17,LGA,DEN,N466WN,WN
2013,6,13,18,JFK,LGB,N779JB,B6
2013,6,13,17,LGA,CLT,N922FJ,YV
2013,6,13,18,LGA,BNA,N725MQ,MQ
2013,6,13,18,LGA,DTW,N302NB,DL
2013,6,13,17,EWR,CVG,N12569,EV
2013,6,13,15,EWR,MSP,N12175,EV
2013,6,13,18,EWR,CLT,N564UW,US
2013,6,13,17,JFK,AUS,N3BKAA,AA
2013,6,13,12,JFK,RDU,N804MQ,MQ
2013,6,13,17,EWR,MIA,N3AYAA,AA
2013,6,13,18,LGA,MSP,N372NW,DL
2013,6,13,18,EWR,MIA,N18220,UA
2013,6,13,18,JFK,SJC,N640JB,B6
2013,6,13,18,JFK,LAX,N154DL,DL
2013,6,13,18,JFK,SFO,N554UA,UA
2013,6,13,17,JFK,IAH,N3ECAA,AA
2013,6,13,18,JFK,ATL,N3761R,DL
2013,6,13,17,JFK,SAN,N3EEAA,AA
2013,6,13,17,EWR,CLE,N13716,UA
2013,6,13,16,EWR,SFO,N39450,UA
2013,6,13,16,LGA,MDW,N781WN,WN
2013,6,13,17,LGA,ORD,N38268,UA
2013,6,13,18,EWR,DEN,N408UA,UA
2013,6,13,17,LGA,PWM,N348NW,DL
2013,6,13,18,EWR,CAE,N16571,EV
2013,6,13,15,JFK,BNA,N912XJ,9E
2013,6,13,18,JFK,SEA,N3JKAA,AA
2013,6,13,18,EWR,MSP,N323US,DL
2013,6,13,18,LGA,MSP,N8EGMQ,MQ
2013,6,13,19,LGA,BOS,N954UW,US
2013,6,13,19,JFK,MCO,N3738B,DL
2013,6,13,19,JFK,SEA,N711ZX,DL
2013,6,13,19,EWR,RIC,N23139,EV
2013,6,13,19,JFK,PDX,N3756,DL
2013,6,13,18,LGA,STL,N473AA,AA
2013,6,13,18,EWR,SEA,N802UA,UA
2013,6,13,15,EWR,MCO,N592UA,UA
2013,6,13,15,EWR,JAX,N19554,EV
2013,6,13,18,JFK,MSP,N926XJ,9E
2013,6,13,17,LGA,DFW,N3JEAA,AA
2013,6,13,19,JFK,SFO,N710TW,DL
2013,6,13,18,LGA,PBI,N398DA,DL
2013,6,13,19,EWR,PBI,N76504,UA
2013,6,13,18,JFK,PHX,N3745B,DL
2013,6,13,17,EWR,ORD,N491UA,UA
2013,6,13,18,EWR,LAX,N77867,UA
2013,6,13,19,JFK,LAS,N3758Y,DL
2013,6,13,18,JFK,MIA,N906DE,DL
2013,6,13,19,JFK,ORD,N914XJ,9E
2013,6,13,17,EWR,SLC,N374NW,DL
2013,6,13,18,EWR,PDX,N36447,UA
2013,6,13,19,JFK,BOS,N3JTAA,AA
2013,6,13,18,LGA,ORD,N587AA,AA
2013,6,13,18,JFK,BUF,N292JB,B6
2013,6,13,18,EWR,MKE,N14953,EV
2013,6,13,19,EWR,SAN,N35260,UA
2013,6,13,19,LGA,FLL,N359NW,DL
2013,6,13,19,JFK,SMF,N612JB,B6
2013,6,13,17,EWR,SAN,N471UA,UA
2013,6,13,19,JFK,SLC,N519JB,B6
2013,6,13,18,EWR,DFW,N488UA,UA
2013,6,13,19,EWR,DCA,N18102,EV
2013,6,13,19,EWR,ORD,N37427,UA
2013,6,13,17,EWR,IAH,N18223,UA
2013,6,13,18,EWR,LAX,N3EYAA,AA
2013,6,13,17,EWR,SFO,N621VA,VX
2013,6,13,18,LGA,BGR,N750EV,EV
2013,6,13,19,EWR,LAS,N30401,UA
2013,6,13,19,EWR,SFO,N35407,UA
2013,6,13,16,JFK,PHL,N8943A,9E
2013,6,13,18,JFK,SFO,N635VA,VX
2013,6,13,17,JFK,ROC,N334JB,B6
2013,6,13,19,JFK,DEN,N382DA,DL
2013,6,13,18,LGA,DAY,N8506C,9E
2013,6,13,19,EWR,OKC,N12157,EV
2013,6,13,20,LGA,ORD,N496UA,UA
2013,6,13,19,JFK,FLL,N594JB,B6
2013,6,13,20,LGA,BOS,N958UW,US
2013,6,13,19,LGA,ORD,N4WSAA,AA
2013,6,13,19,JFK,TPA,N526JB,B6
2013,6,13,19,JFK,MSY,N930XJ,9E
2013,6,13,19,LGA,FLL,N605JB,B6
2013,6,13,19,LGA,BHM,N712EV,EV
2013,6,13,20,JFK,SFO,N547JB,B6
2013,6,13,19,LGA,CMH,N805MQ,MQ
2013,6,13,19,LGA,IAH,N73270,UA
2013,6,13,19,LGA,ORD,N3APAA,AA
2013,6,13,19,JFK,SAT,N346NB,DL
2013,6,13,19,LGA,MHT,N730EV,EV
2013,6,13,20,LGA,RDU,N738MQ,MQ
2013,6,13,20,EWR,SFO,N26208,UA
2013,6,13,16,JFK,FLL,N662JB,B6
2013,6,13,20,EWR,FLL,N36272,UA
2013,6,13,20,JFK,AUS,N510JB,B6
2013,6,13,17,EWR,DTW,N14950,EV
2013,6,13,20,LGA,ATL,N3AEMQ,MQ
2013,6,13,19,JFK,LAX,N328AA,AA
2013,6,13,17,EWR,CLT,N649AW,US
2013,6,13,20,JFK,MCO,N565JB,B6
2013,6,13,20,LGA,DTW,N722MQ,MQ
2013,6,13,20,JFK,PHX,N570JB,B6
2013,6,13,18,EWR,ATL,N327NB,DL
2013,6,13,14,JFK,TPA,N586JB,B6
2013,6,13,18,JFK,LAS,N768JB,B6
2013,6,13,18,EWR,BOS,N841UA,UA
2013,6,13,18,JFK,ORF,N8646A,9E
2013,6,13,16,EWR,DFW,N477AA,AA
2013,6,13,21,LGA,BOS,N950UW,US
2013,6,13,20,JFK,LAX,N638VA,VX
2013,6,13,21,LGA,CLT,N502MQ,MQ
2013,6,13,20,EWR,SJU,N39423,UA
2013,6,13,18,EWR,LAX,N526VA,VX
2013,6,13,16,EWR,ATL,N12567,EV
2013,6,13,19,JFK,SLC,N680DA,DL
2013,6,13,20,JFK,DCA,N910XJ,9E
2013,6,13,20,JFK,ABQ,N606JB,B6
2013,6,13,20,JFK,LAX,N508UA,UA
2013,6,13,18,EWR,SEA,N419AS,AS
2013,6,13,19,LGA,MKE,N555LV,WN
2013,6,13,20,JFK,LAX,N794JB,B6
2013,6,13,20,EWR,MCO,N24702,UA
2013,6,13,19,JFK,MCO,N624JB,B6
2013,6,13,21,JFK,DEN,N591JB,B6
2013,6,13,20,EWR,IAH,N829UA,UA
2013,6,13,20,JFK,PDX,N587JB,B6
2013,6,13,20,JFK,ORD,N197JB,B6
2013,6,13,18,LGA,CLE,N503MQ,MQ
2013,6,13,17,JFK,LAS,N5CPAA,AA
2013,6,13,19,EWR,SEA,N452UA,UA
2013,6,13,14,LGA,ATL,N687DL,DL
2013,6,13,19,EWR,DTW,N176PQ,EV
2013,6,13,19,LGA,PIT,N926DL,DL
2013,6,13,19,EWR,FLL,N45440,UA
2013,6,13,17,JFK,SFO,N5FNAA,AA
2013,6,13,20,JFK,IAD,N8698A,9E
2013,6,13,20,LGA,CAK,N891AT,FL
2013,6,13,20,JFK,BOS,N323JB,B6
2013,6,13,19,JFK,ATL,N322US,DL
2013,6,13,20,LGA,DCA,N756US,US
2013,6,13,19,EWR,CLT,N13566,EV
2013,6,13,20,EWR,MIA,N12238,UA
2013,6,13,20,LGA,ATL,N938DL,DL
2013,6,13,20,EWR,OMA,N12135,EV
2013,6,13,19,LGA,DCA,N722US,US
2013,6,13,21,LGA,DCA,N711UW,US
2013,6,13,21,EWR,IAH,N414UA,UA
2013,6,13,17,EWR,STL,N496WN,WN
2013,6,13,20,EWR,CVG,N14562,EV
2013,6,13,19,LGA,MCO,N361NB,DL
2013,6,13,18,JFK,IND,N8501F,9E
2013,6,13,21,JFK,FLL,N393DA,DL
2013,6,13,17,LGA,ATL,N353AT,FL
2013,6,13,19,JFK,JAX,N921XJ,9E
2013,6,13,21,JFK,LAX,N320AA,AA
2013,6,13,21,JFK,LAX,N193DN,DL
2013,6,13,21,EWR,PBI,N35204,UA
2013,6,13,20,JFK,CVG,N903XJ,9E
2013,6,13,21,EWR,BDL,N14998,EV
2013,6,13,21,LGA,MCO,N607JB,B6
2013,6,13,18,EWR,FLL,N603JB,B6
2013,6,13,20,EWR,CLE,N13718,UA
2013,6,13,20,JFK,CLE,N8877A,9E
2013,6,13,21,EWR,BOS,N76269,UA
2013,6,13,20,EWR,TPA,N37267,UA
2013,6,13,21,JFK,JAX,N324JB,B6
2013,6,13,20,EWR,DAY,N12996,EV
2013,6,13,17,JFK,RDU,N249JB,B6
2013,6,13,21,LGA,BNA,N518MQ,MQ
2013,6,13,20,EWR,AUS,N436UA,UA
2013,6,13,20,EWR,LAX,N76502,UA
2013,6,13,20,JFK,TPA,N915DE,DL
2013,6,13,19,JFK,CMH,N504MQ,MQ
2013,6,13,15,LGA,MCO,N943DL,DL
2013,6,13,19,EWR,BNA,N14570,EV
2013,6,13,20,EWR,BOS,N354JB,B6
2013,6,13,20,EWR,BOS,N826UA,UA
2013,6,13,21,JFK,BUF,N294JB,B6
2013,6,13,20,EWR,MDW,N450WN,WN
2013,6,13,21,EWR,BTV,N16559,EV
2013,6,13,21,JFK,LAS,N378DA,DL
2013,6,13,19,EWR,TYS,N14902,EV
2013,6,13,20,EWR,JAX,N14174,EV
2013,6,13,22,JFK,LAX,N715JB,B6
2013,6,13,19,JFK,RDU,N905XJ,9E
2013,6,13,21,JFK,LAS,N534JB,B6
2013,6,13,20,JFK,BWI,N8674A,9E
2013,6,13,21,EWR,DEN,N576UA,UA
2013,6,13,19,LGA,DFW,N3CGAA,AA
2013,6,13,19,EWR,DFW,N486AA,AA
2013,6,13,18,EWR,MSY,N472WN,WN
2013,6,13,22,JFK,BOS,N805JB,B6
2013,6,13,19,LGA,CLE,N13978,EV
2013,6,13,20,JFK,PHL,N8495B,9E
2013,6,13,18,EWR,MDW,N426WN,WN
2013,6,13,22,JFK,SJU,N651JB,B6
2013,6,13,21,JFK,TPA,N630JB,B6
2013,6,13,20,LGA,MDW,N454WN,WN
2013,6,13,18,LGA,BNA,N913WN,WN
2013,6,13,21,EWR,CLT,N13997,EV
2013,6,13,19,EWR,LAX,N79521,UA
2013,6,13,19,LGA,MIA,N909DL,DL
2013,6,13,15,LGA,CLT,N510MQ,MQ
2013,6,13,18,EWR,ORD,N542MQ,MQ
2013,6,13,11,LGA,CMH,N738MQ,MQ
2013,6,13,14,JFK,RDU,N857MQ,MQ
2013,6,13,8,JFK,RDU,N830MQ,MQ
2013,6,13,17,JFK,DCA,N830MQ,MQ
2013,6,13,19,JFK,RDU,N857MQ,MQ
2013,6,13,13,LGA,DTW,N724MQ,MQ
2013,6,13,16,LGA,ATL,N532MQ,MQ
2013,6,13,17,LGA,RDU,N530MQ,MQ
2013,6,13,21,LGA,RDU,N546MQ,MQ
2013,6,13,11,LGA,BNA,N510MQ,MQ
2013,6,13,10,LGA,RDU,N713MQ,MQ
2013,6,13,21,EWR,ORD,N518MQ,MQ
2013,6,13,12,EWR,CLT,N16954,EV
2013,6,13,12,LGA,CLE,N723MQ,MQ
2013,6,13,14,LGA,MSP,N508MQ,MQ
2013,6,13,21,JFK,DCA,N830MQ,MQ
2013,6,13,9,LGA,ATL,N532MQ,MQ
2013,6,13,16,LGA,RDU,N725MQ,MQ
2013,6,13,15,LGA,RDU,N735MQ,MQ
2013,6,13,18,EWR,SFO,NA,UA
2013,6,13,8,EWR,SFO,NA,UA
2013,6,13,9,EWR,ORD,NA,UA
2013,6,13,18,EWR,TPA,NA,UA
2013,6,13,18,LGA,CLT,NA,US
2013,6,13,10,LGA,BOS,NA,US
2013,6,13,11,LGA,BOS,NA,US
2013,6,13,13,LGA,BOS,NA,US
2013,6,13,14,JFK,BUF,NA,9E
2013,6,13,19,JFK,PIT,NA,9E
2013,6,13,19,JFK,BOS,NA,9E
2013,6,13,15,JFK,ORD,NA,9E
2013,6,13,16,EWR,CVG,NA,9E
2013,6,13,20,LGA,TYS,NA,9E
2013,6,13,9,LGA,DAY,NA,9E
2013,6,13,14,LGA,FLL,N599JB,B6
2013,6,13,16,LGA,PBI,N806JB,B6
2013,6,13,17,EWR,MCO,N760JB,B6
2013,6,13,14,EWR,BOS,N229JB,B6
2013,6,13,17,LGA,ATL,N912DL,DL
2013,6,13,13,LGA,ATL,N639DL,DL
2013,6,13,16,LGA,BOS,NA,US
2013,6,13,9,LGA,DCA,NA,US
2013,6,13,12,LGA,DCA,NA,US
2013,6,13,18,LGA,DCA,NA,US
2013,6,13,6,EWR,HOU,NA,WN
2013,6,13,11,LGA,MDW,N264LV,WN
2013,6,13,16,LGA,IAD,N509MJ,YV
2013,6,13,13,EWR,BTV,N14543,EV
2013,6,13,15,EWR,ORF,N13994,EV
2013,6,13,21,EWR,DCA,N16999,EV
2013,6,13,14,EWR,CHS,N14158,EV
2013,6,13,13,EWR,DCA,N11191,EV
2013,6,13,16,EWR,STL,N29906,EV
